week,sow,datetime,pos_x,pos_y,pos_z,lat_deg,lon_deg,height_m,vel_x,vel_y,vel_z,att_roll,att_pitch,att_yaw
2046,358653.0,2019-03-28 03:37:33.000000,-2408792.9489999996,4698417.9520000005,3566225.511000001,34.21513361888484,117.14338449229902,36.038608902134,-2.1380000020722143,-2.6369999959580883,1.939000003212031,-1.731703,0.704434,53.380326
2046,358654.0,2019-03-28 03:37:34.000000,-2408795.0510000014,4698415.288999999,3566227.4410000006,34.21515515778123,117.14341797417137,35.95726194884628,-2.1280000020572554,-2.6709999959872706,1.9250000032935888,-1.685323,0.301298,53.443571
2046,358655.0,2019-03-28 03:37:35.000000,-2408797.161000001,4698412.627999999,3566229.369,34.2151766542367,117.14345152341245,35.87928260024637,-2.151000002029472,-2.652999996041469,1.899000003231484,-1.617614,0.249979,53.729715
2046,358656.0,2019-03-28 03:37:36.000000,-2408799.2859999994,4698409.978000001,3566231.279,34.21519793218913,117.14348516306124,35.804937586188316,-2.097000002062605,-2.6369999959768484,1.930000003255838,-1.721695,0.398947,53.731509
2046,358657.0,2019-03-28 03:37:37.000000,-2408801.384000001,4698407.33,3566233.1969999997,34.21521932319037,117.14351853209955,35.72637898568064,-2.0680000020743634,-2.650999995953918,1.9410000033160104,-1.623946,0.233173,53.38181
2046,358658.0,2019-03-28 03:37:38.000000,-2408803.4709999994,4698404.692000001,3566235.123,34.21524075415151,117.14355174542585,35.655529857613146,-2.0380000020316182,-2.6539999960373004,1.9010000033543226,-1.643639,0.36223,53.281459
2046,358659.0,2019-03-28 03:37:39.000000,-2408805.5870000003,4698402.06,3566237.0130000003,34.215261822601526,117.14358520910483,35.57979595661163,-2.172000001954674,-2.598999996187387,1.8290000030964628,-1.705694,0.274606,54.888919
2046,358660.0,2019-03-28 03:37:40.000000,-2408807.7910000007,4698399.45,3566238.8170000003,34.215281947183165,117.14361941365979,35.505094384774566,-2.257000001888417,-2.5849999963166277,1.7670000029764352,-1.472487,0.31528,56.435832
2046,358661.0,2019-03-28 03:37:41.000000,-2408810.007,4698396.858999999,3566240.6149999998,34.21530191356913,117.14365364004532,35.44552978314459,-2.176000001951474,-2.56999999619364,1.8260000030317292,-1.619759,0.775346,55.106449
2046,358662.0,2019-03-28 03:37:42.000000,-2408812.183000001,4698394.230999999,3566242.4759999993,34.215322609002115,117.14368766336545,35.37907540984452,-2.2110000020604845,-2.675999995981019,1.9280000032152813,-1.604408,0.904419,54.794699
2046,358663.0,2019-03-28 03:37:43.000000,-2408814.4160000007,4698391.528999999,3566244.382000001,34.215343841870244,117.14372260348526,35.30497790314257,-2.2540000020540765,-2.7129999959935254,1.9220000032464506,-1.841546,1.069481,54.794781
2046,358664.0,2019-03-28 03:37:44.000000,-2408816.644999999,4698388.782,3566246.335,34.21536563734031,117.14375772778375,35.22268867120147,-2.174000002154539,-2.753999995797579,2.016000003417411,-1.704879,1.727061,53.133364
2046,358665.0,2019-03-28 03:37:45.000000,-2408818.7770000007,4698386.018999999,3566248.398,34.215388549323926,117.14379199462992,35.153887109830976,-2.0560000022699643,-2.7859999955724493,2.1240000036102216,-1.51364,1.900761,50.980136
2046,358666.0,2019-03-28 03:37:46.000000,-2408820.798,4698383.245999999,3566250.566000001,34.215412545860424,117.14382523912764,35.09489511977881,-1.9110000023608074,-2.783999995395264,2.2090000037610142,-1.293549,1.721287,48.929414
2046,358667.0,2019-03-28 03:37:47.000000,-2408822.7179999994,4698380.483,3566252.803,34.215437245236444,117.1438574588259,35.0439594425261,-1.87200000241318,-2.7749999952931215,2.258000003783932,-1.313406,1.412854,47.889551
2046,358668.0,2019-03-28 03:37:48.000000,-2408824.582,4698377.715,3566255.0929999994,34.21546249176926,117.14388916253141,34.99802235327661,-1.8410000025008193,-2.7909999951221893,2.340000003850412,-1.202304,1.367623,46.708037
2046,358669.0,2019-03-28 03:37:49.000000,-2408826.400000001,4698374.916,3566257.481,34.21548871507706,117.14392057553162,34.96702816430479,-1.8480000026493757,-2.7659999948324376,2.479000003790815,-1.402981,1.163372,45.549483
2046,358670.0,2019-03-28 03:37:50.000000,-2408828.197000001,4698372.076999999,3566259.922,34.21551556247815,117.14395198379835,34.928482165560126,-1.798000002598081,-2.850999994932496,2.431000004021435,-1.050985,1.20355,45.420648
2046,358671.0,2019-03-28 03:37:51.000000,-2408830.019,4698369.214999999,3566262.381000001,34.215542589988736,117.1439837473687,34.89256750047207,-1.8090000026397635,-2.8739999948511987,2.4700000040576198,-1.05602,1.130158,45.557004
